"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
"Clinton, IA",-1.31348721610331,0.927371735864695,0.166855721634593,-1.56301903755856,2.54914085459968,-0.94966153335184,0.34385909271206,0.0267302227070733,0.447191906969732,-0.473518010509389,-1.2928356424053,0.732451607208193,-0.687459347098029,0.0862174488782938,-0.537750172841669,0.226128433550048,-0.0766194647862908
"Clovis, NM",2.46348551041909,-1.87348511298622,-2.04029417278651,0.54563759682365,0.237337915260137,0.809517991694595,-1.31664936385396,2.42756296906883,0.784255425125298,0.538498505108102,1.46444349387078,0.448954389868565,-1.26744899276404,-0.491944029430399,-0.0666403965966661,0.0764339929104906,-0.0369671839552412
"Coeur d'Alene, ID",-0.838566591449031,-0.693197576105375,0.211186828113918,-0.122557090233083,0.589968382623857,1.77642476023305,-0.0937314972805358,0.351143588038117,0.070915215110587,-0.370359783905629,-0.188626362142093,-0.551677798085604,0.00118586637243313,0.306909489554408,-0.32902893585993,-0.182360370274585,0.459741364642581
"Coffeyville, KS",0.544193907416269,1.19113692507585,0.0253828165460254,0.438260089142423,0.695532623215844,0.118164094382332,-0.542673196407858,0.953958576836835,0.0578148824053404,0.445640901828205,-0.757062695863161,-0.648065582782124,0.568792835896044,0.566152463345011,-0.389584789933869,-0.449266862170247,-0.0226502040225669
"Coldwater, MI",-1.32628187442835,3.24242023918196,1.66918247113236,-1.33566443742875,0.171353649336808,0.107973711070164,0.120358050860004,1.5677681436378,-0.0580850326206269,-0.689123934842057,1.48177170937311,-0.0366832172267965,0.215819444303764,1.3946526294826,-0.0522648430568006,-0.789377452094585,-0.316245250034767
"College Station-Bryan, TX",2.21727061972017,-2.79147698737357,1.90709111607914,3.08375025328239,1.07529660689137,-0.404639514581966,0.973885738723383,0.799894569476247,-0.0691560100839224,-1.19350799963736,0.642024447695726,0.96195478605396,0.939718959205313,0.453631407255445,-0.679060922541715,-0.11890854167159,0.663536044765336
"Colorado Springs, CO",-0.87654530428625,-2.58536863708814,-0.335208268528298,0.116228704844379,-0.639903508023765,-0.348919023331049,0.609654605567414,0.242222407968984,0.592496300433317,-0.707626437309887,-0.976295778673503,-1.40040892559152,-0.323679843652074,0.684635056587353,0.393642917436838,0.139737136662511,-0.139609665035446
"Columbia, MO",-0.487495146649881,-2.51318281483584,1.92641730970136,2.17754564160351,1.07166448800824,-0.0504808499801336,-0.289291179171198,0.618120857252834,-0.580056508872182,0.202367421169649,-0.902349216819795,0.553463297832503,0.273345706860075,0.0805969130202333,-0.00860573338180309,-0.508711015375584,-0.483722673320916
"Columbia, SC",0.43100791991645,-1.27341146019141,-0.532936845969166,0.0364685189110216,0.858989134214486,-0.824733845643766,0.498140932783682,0.258342875984029,0.151967059835122,0.196913757434378,-0.45768305340432,-0.936357984671475,0.0619976958065262,-0.0892458824300289,0.252980985065925,0.0583321131361545,-0.310754054361239
"Columbus, GA-AL",2.19768392628248,-1.16512485935328,0.861745233602098,0.208017390237877,0.186533070979927,-0.309641146170412,-0.39236251360862,0.170771777904597,0.550535712194539,-0.146939587048799,-0.893387576241454,-0.209216578895161,-0.702826042459956,-0.159231234524974,0.0635375986239983,0.427829099213639,0.449890227933386
"Columbus, IN",-2.60933779285981,0.979883296722317,1.017957691549,0.152005053971239,-1.16844328806064,-1.50487723245597,-0.633928184531279,-0.136821754582298,-0.516048362386523,-0.315896257548257,0.195057711749547,0.192758407326388,-0.315572622111323,-0.360604137062431,0.152923974910125,-0.386319538705978,-0.379197331607418
"Columbus, MS",1.68703873067903,0.515295843594412,0.354883407866469,0.641147478104389,-0.12844733914391,0.943546355717065,-0.978932758817825,-1.94931317363442,1.06854191451212,-1.12935354076735,0.114517512558526,0.184771521569572,-0.987687718145218,-0.669570943391569,-0.179481505623048,-0.907085768763845,-0.0183443693548401
"Columbus, NE",-2.73655977315614,1.45537302309351,-1.9705156365954,1.40601047471692,0.914849561541092,0.379993819847561,1.69279399830526,0.760753535593401,-0.542744738914526,-1.15549197183865,0.906891938722513,0.224569473050929,1.38077229630293,-0.672999605931518,0.208795987310858,-0.434460935752886,0.421297005439876
"Columbus, OH",-1.22228375924447,-0.348627344399328,2.26454502603876,-0.166743871889849,0.257278260059402,-1.06037703990172,0.479038878705965,0.315258143442213,-0.145616222307816,-0.0180767887395864,0.769428857403649,-0.471590349253525,-0.656179435098482,0.29805821597445,0.246046839954062,-0.486958202506381,-0.117686549378747
"Concord, NH",-3.33801540721107,-0.8385882327903,0.473806840723171,-0.306765811388183,-1.30764718922866,0.532707833829597,0.0531238515931194,-0.25018703817571,-0.846320067826588,0.701663750046031,0.337543232765684,-1.03323227648697,0.337088800041883,0.537459555273235,-0.00554755951375149,-0.450773660064528,-0.0555148708066654
"Connersville, IN",0.537757886900715,3.54477482958238,1.84176213742379,-0.822581816791997,-1.24607867829276,0.491259236059903,-0.998750203451991,0.748314221698943,-0.217405446338747,-2.11742426443146,0.75108289958417,0.811703549318718,-0.184887586143537,0.245034354089407,0.593359191194485,-0.795466193786354,0.323746997519688
"Cookeville, TN",1.58369570799949,1.04471352603325,0.637744410615323,-0.0216825543252555,-0.277270400768574,-0.0256636160468602,-1.3086016411777,-0.407002303049585,-1.82784314933424,-0.281633219421824,-0.32791000194083,0.277455658655119,0.141124210007493,-0.330891838726959,0.206392631512272,0.62276948279793,-0.03952876560135
"Coos Bay, OR",1.52955026010802,-0.427271960806755,0.873565550184287,-0.564647837261581,-0.584693220788043,1.72003019487759,-0.16447006434443,-0.916532599625809,-0.206852885512375,-0.765190669800008,-0.0510460943952726,-0.441500318139687,-0.38521943315909,0.00290087579101468,0.340553466909468,0.730819916134861,0.802135843705753
"Cordele, GA",6.08458321496898,0.268024749089677,1.38998369551712,0.532742230560278,0.575015860475922,1.11635395772579,-0.230934391113354,-1.13927350760778,0.0592279305131668,-0.429795977518446,1.05092832716251,0.849776723071968,-0.719185629852989,-0.399466780711873,1.18711725240057,0.622565571897155,0.689023495783527
"Corinth, MS",0.618654130833824,1.29651896347443,-0.32753728864298,0.642441277207263,-1.18658045993537,1.45990863828122,0.840422821812023,-1.29384316593635,0.153783875280665,0.0229021698753858,0.159136299820886,0.948111764604492,-0.514654484710064,0.847902538751986,0.670238108577644,-0.287594838751777,-0.00617182338621739
"Cornelia, GA",-0.553038408552318,0.0437915153525328,-0.635492014161477,-1.48855801775221,-0.425238738475059,1.01103617554343,-0.117718615578521,-1.36872707856558,-0.0629494706164456,0.169844914706749,-0.108410664588809,0.508620146897939,0.274019818902551,0.382316809092944,-0.49516775585018,0.425722827986255,-0.349200660684651
"Corning, NY",-0.975398090268493,1.28430119416506,0.263352062637392,0.0455866928112454,-1.74464218714516,-0.186764012410345,-0.878592431615149,0.00773213050803223,-1.42275362557075,-0.392892683949269,-0.21097211691494,-0.513803896640966,0.363510231096642,-0.668088597280038,-0.000397051339073862,0.243787795404139,0.0916319500107124
"Corpus Christi, TX",0.460213297470011,-0.708105755049587,-0.646354879041562,-0.607397729323829,1.24498066706657,-0.564363256961018,-1.1583542655819,0.618703749575722,0.148214110743619,1.10846531594665,-0.63772011549467,0.658580229946747,0.484671662687655,0.594638642955368,0.307478948057889,0.601085770661273,0.196756974284264
"Corsicana, TX",1.95383269755188,1.81844699088673,-0.639685505330364,1.00686173957344,0.566676618832462,-0.501461700941712,1.65718719369082,-0.10666675874217,0.867966367328691,-0.676982812951447,0.109352148079226,0.397783764234479,0.912945669324548,-0.416135291150996,0.457824765201313,-0.770045716237592,0.37855344439655
"Cortland, NY",-1.45593940420756,-0.114792937262373,0.181206991273328,-0.16729034342122,-0.613547910826677,1.45742755265131,0.100182425161783,-0.301972760987469,-0.511125391868634,0.00650860211150101,-0.0280427654532041,0.369816204603534,-0.329275434428981,0.802625008336067,0.0623050809622,-0.25561201466165,-0.237248330546826
"Corvallis, OR",0.268451224690006,-3.92918484022482,1.95484861862278,2.03566387041254,-0.863156924363167,0.206811571117691,-1.23449464549176,-0.310299403252682,-0.383215833602562,-0.287668111583077,0.425640632296275,0.0457953518786358,0.327215610725932,-0.141848640600346,0.473428056519494,-0.653571026652859,-0.767075930216749
"Coshocton, OH",-1.84045114641004,2.31360152763301,0.184689435488217,0.615517458681965,-3.30440052737101,-3.02221317858187,0.299934358932128,-0.574134987639971,1.02052778924427,1.30723194607281,1.31284571993845,0.0900716233448646,-0.2666197534918,0.222282747047401,-0.772409828782616,0.112395619167124,0.247715547418809
"Crescent City, CA",2.69855567603133,-0.610114763452473,1.64126589191061,-0.441122826736443,-0.31283503472131,1.49848548861948,-0.533075726542517,0.277690972765741,0.0266859676967415,0.89205264103385,0.342236295519146,-1.63668438098604,0.775431527023789,1.61527004369955,-0.502621777453963,1.02764087857657,0.539199850136937
"Crestview-Fort Walton Beach-Destin, FL",-0.0598185905060046,-1.20215045287025,-0.565933461290872,0.549364410477711,-0.350459198182465,0.708842099496563,-0.265591674122588,0.598969947214852,-0.165374287519326,0.813281448020155,-0.646013296036974,-0.113561576009713,0.130416186552089,0.560905978493365,0.501550541432112,-0.696720402669095,0.352299239946643
"Crossville, TN",0.143375644383156,2.03932982199347,-1.07005241324951,0.457635881818193,-3.85661996887647,-3.31120141254237,-0.434987787744586,0.766733687298124,-0.603332093374811,-0.914627176585418,-1.08628492113973,-0.0403699007443737,0.380419615159592,-0.908930087092526,0.512372546344505,0.350335653256489,-0.20740207232366
"Cullman, AL",-0.287075678299769,2.051657477132,-0.909660216969955,-0.647527297146862,-0.502650285702106,0.432209057882307,-0.208155006430946,-1.19902773485123,-1.28257681947055,-0.985414935659734,-0.423849963920464,0.500190369118019,0.0507915150296125,0.238910066803388,-0.0219364799231354,0.0811423635061771,0.0089390012703231
"Cullowhee, NC",0.88903125292927,-0.566601545048219,-0.48970890232693,1.22073634811169,0.0542420052901225,0.330990828396721,2.03712900176323,-0.442764272428822,-0.393964745580624,-0.924983923995016,0.56600211063239,0.289615718891796,-0.258690992900835,1.47001125129845,0.428333116895912,-0.448153893848191,-0.744164946858221
"Cumberland, MD-WV",-0.0186903885290929,1.7454843196873,0.0693245340991883,-0.967219500320958,-0.185229099377088,0.382028544392458,-0.283278029107217,0.282779024308781,-0.386003402316263,-1.83107971094202,-0.427011099887381,-0.932804049062033,0.0614436190591087,-0.138398793089347,-0.192810598818947,0.327573205660746,-0.146787440486726
"Dallas-Fort Worth-Arlington, TX",-0.0622029462822647,-1.87329706254067,0.750271686205648,-0.860291521471284,0.842974754018,-1.00018776411565,0.297134448655585,-0.338574403501629,0.0254215221331543,-0.357450758290163,-0.731348752584399,0.76151832600264,-0.743346850787225,-0.290524134904247,-0.382881436474784,-0.541564373969766,0.404439561503648
"Dalton, GA",0.769856086066399,1.31494691090655,-0.848816739090555,-1.0581820372129,-0.890820995071959,0.210190572388082,-1.36544127567741,-1.48206185262933,0.0214394955770605,0.822113043594544,-0.208515463094648,0.536652794754416,0.890722545641126,0.519944511114124,0.939016213618579,0.566407396211802,-0.213443483542586
"Danville, IL",0.911179268500627,2.70511893803817,0.709357987046008,-0.296428741024312,1.1140984897916,-0.45584090943484,0.160780423365587,1.40694685508762,-0.0104685570564921,0.171457438888141,-1.13442036600266,-0.83928992001874,0.911783348663786,-0.486342025910723,-0.20272120600056,0.148027053024527,-0.51460819005421
"Danville, KY",0.530529261579343,1.47116353397649,0.302794041608226,0.520576944905283,-1.0452361217696,-0.140015466601769,-0.393660108351751,0.0521054168761285,-0.111299102629141,-1.01983139204713,-0.332415751962576,1.00991953158397,-0.684874540495123,-0.16129660141289,0.48276683529448,0.128689171616873,0.0322019068160941
"Danville, VA",0.77617681861104,1.13109474421169,-0.57622754928199,-0.301082017411415,-0.375386927093154,0.580119901014259,-0.164585980208564,-0.361861081360664,-0.13355796269911,0.124477756996677,-0.474954895816425,0.0491948414418492,-0.188169184264524,-0.123127606956058,-0.05044051746036,-0.142539995321719,0.141600652631323
"Daphne-Fairhope-Foley, AL",-1.26655811644336,-0.787721982898758,-0.647429225630444,0.202002979655384,0.264830783144922,0.853274918927715,0.617492692351868,-0.734727811772706,-0.967931245131359,0.233586364980698,-0.0767099732942635,-0.334069489575459,-0.0356763226736497,-0.565148702577813,0.0938619156856197,-0.103349895749425,0.185534008469195
"Davenport-Moline-Rock Island, IA-IL",-1.66320942690572,-0.137617562439812,0.646142061645845,-1.60765364540586,1.50796042945714,-1.69754941411717,0.975355273069384,-0.315700788572601,0.554988466772183,-0.629379720566638,-1.12030288366781,0.807872032743145,-0.361878794362728,-1.05885895258808,-0.84478055541672,0.409591095270668,-0.27941085895415
"Dayton, OH",-0.827285480187755,0.229022249481097,3.09051524254618,-0.708943107726227,0.235347860868957,-1.36274724752807,-0.34889406093922,0.269211325944726,0.865376869578235,0.296820920386999,1.02941236577471,-0.19064392221436,-0.735755340974212,-0.0562085291397975,-0.0753497379826339,-0.22468828370999,0.0934237013627897
"Dayton, TN",1.33222102106876,0.928408794261353,-0.408773802553744,0.533396570519235,-1.43149178762047,-0.544767889014093,1.21123933215914,-0.347082161464269,0.376760323555973,0.933011642689615,-0.231616875033185,0.8142299493828,-1.0570959749545,0.386139726554406,0.735867417062746,0.78905787423128,-0.206110664937765
"Decatur, AL",-0.158858289877047,1.17856233812282,-0.392046896575265,0.353752902995623,-0.192740437929868,0.271260211092873,-0.32110728286087,-1.05118796605662,0.0386830646740915,-0.440735611910907,-0.53682366195795,-0.153721314050001,0.0474512502491604,-0.484773607850368,0.118263667995734,0.419221817517055,0.0519838263885369
"Decatur, IL",0.430941158169937,1.07769413181555,1.14539479966916,0.0857116755481068,1.46050602934694,-0.4337957924999,-0.777976812634337,-0.157499589241051,0.759049304778695,-0.099135608034329,-0.970297459820394,0.487448851656268,-0.000789643013463417,-1.13582766625712,0.731877084208074,-0.00871986994780022,0.127085965596589
"Decatur, IN",-1.45904186014918,1.66843221289969,1.4959055125155,0.150539254526537,0.707025391707488,1.1445886501535,0.704564280082778,-0.0319465478881458,0.242429782627451,-1.12570985099844,1.26615070671675,1.01123708438355,0.630067242023334,0.483276945846542,-0.994458657686778,0.154480098234011,0.0391900004445682
"Defiance, OH",-3.02252686938345,2.47692438983836,1.15804452196528,-0.426119049579537,-0.509158750427351,-0.614657299591949,0.127928937688328,0.410766521660409,1.32322068866672,0.239295611388137,1.28239107382755,-0.287178377474089,-0.197995122581365,0.265839928681561,-0.0949932867146382,-0.266322055138608,0.0283274395255095
"Del Rio, TX",1.53485847100113,-0.907426377935289,-2.98370806923193,-1.55051760996065,-1.82956958625747,0.899697947877446,-0.933660156725779,0.63105486041727,-0.231619251460915,1.01358920797058,1.51279804625775,2.1661078901283,-0.727484529271749,-0.137688295102854,1.55151605179285,0.14646554417243,-0.721786667231882
"Deltona-Daytona Beach-Ormond Beach, FL",0.730703624144316,-0.431409896553464,-0.327549506398362,-0.646579002690449,-0.432654985179139,0.63224594314015,-0.719114479300279,0.219028807401209,-0.432061166540608,0.91540852622259,-0.403284300430998,0.262777559977722,0.293254491337248,0.137698734915502,-0.0595436135445164,-0.603545336051807,0.323029471186878
"Deming, NM",5.14803987225606,-0.565025649476369,-1.99408378041418,0.574194824472084,0.91657069430251,1.31608402845145,-0.750012520832751,1.42743087241562,0.959606258455872,0.428494441650846,1.16704969990015,-1.48932792389547,-0.412211141626088,-0.477496641338373,-0.0382402278960698,0.991087715998238,-0.991115609777694
"Denver-Aurora-Lakewood, CO",-1.14606644588091,-3.16644056456648,-0.0910494962146097,-1.89469775868915,0.846138035307259,-1.84080959587673,1.41674653076177,-0.512039009598369,0.288955233291328,-1.68227343105088,-0.471010612519625,-0.0848073316400818,-1.00829603989164,0.242188904526152,0.343660491596054,0.14423004680279,-0.338677157007014
"DeRidder, LA",0.151089523913702,1.32057857305867,-1.29432170643072,0.75356774272074,-0.382355519560351,-0.353877986331599,1.87295086477455,-1.28157550028903,0.21451760453057,-0.829539520489892,0.157305077278283,0.610793016145276,-0.498095973493997,0.380719506578807,0.978245160311502,0.54668968317597,0.0335981211331266
"Des Moines-West Des Moines, IA",-2.39644997152927,-1.2065341471315,0.460358548541646,0.499375247292492,1.53784021827803,-0.0244655204786982,0.224689627921181,0.484157219595895,-0.0168100892045856,0.417275589227813,-0.828280280715482,0.388683080909545,0.216839046937366,-0.428085996274952,0.289563097761919,-0.231823194831705,-0.0942206358967908
"Detroit-Warren-Dearborn, MI",0.107163804162528,-0.1808332571817,2.99600666985198,-2.33554915908784,1.06626077633449,-2.053448005657,0.661968548521301,0.535498898965761,0.488468731760174,0.32084208906736,1.28331574733455,-0.660976600645633,-0.458575541666351,-0.575562748825309,-0.15755329980924,-0.163683946374445,-0.0253933233386319
"Dickinson, ND",-2.94910644129455,-1.48523467184636,-2.83483928003901,0.425465996223723,-0.306466450608447,0.330667838254131,-1.31337187196916,-0.0854421056811842,-0.353962825806904,1.25952216219517,0.853735312579775,0.149957635262288,-0.762447429242261,0.241783072062034,0.762954719179934,1.0335153214115,0.453962156311895
"Dodge City, KS",-1.10011096030947,-0.135094010105388,-1.97393613590677,-0.461140283354588,0.412814230062299,1.32181502797772,-1.80625342243859,0.800964676516155,0.15422753671779,1.01373584320775,0.806883218530868,-0.104448504716016,0.714161151096033,0.202220189866618,0.39406659340346,0.77940590250765,-0.595489404301653
"Dothan, AL",1.51666734029311,0.858069882046969,-1.16900260669685,0.361415578554681,0.311755814059069,0.730282814341197,0.663459332730153,0.109754666670611,-0.753524765060601,0.738938502731401,-0.140639480728198,-0.429593902576097,-0.475346778209819,-0.223221901041883,0.456463786169806,-0.0774639895574429,0.0312804560120575
"Douglas, GA",1.9606548316346,1.0267715540071,0.0700226426758241,-0.266261475769204,0.135300748740227,1.03364811189633,-0.652484669081441,-0.757250916004623,-1.68033185918026,0.806573940370285,0.354131842753919,0.367512913164694,-0.589486867745779,0.0501638008186443,-0.182489266650705,0.714040278958001,0.104165174769333
"Dover, DE",-0.59154247810543,-0.419357371948898,-0.150802084110827,-0.945920006742096,-0.972484995992937,-0.381019730713067,-0.469091678751379,0.8425737752814,0.181019068561484,0.95318833620115,-0.092348793745269,-0.674598525915628,0.195670395535754,-0.0523218008872479,-0.420608872275207,-0.169566922369935,0.100013687415019
"Dublin, GA",2.9787782317284,1.42578060359093,-0.517553355267646,1.20966743580173,0.66402323652061,-0.683667845976544,1.15136743346482,-0.341184497851224,-1.49692930128646,-0.673410457921347,0.792781765004044,0.300541392974886,-0.730392476497447,-0.11325544114169,-0.396343033656226,0.581750259274123,0.205585639847622
"DuBois, PA",-0.413732838222815,1.57679433719123,-1.07821174693419,-0.218728463894531,-0.666981408316772,0.857621201454722,-0.18564638684733,-0.583165596761471,-0.25454719125832,-0.179753866672745,-0.675819118158023,-0.733160317945534,0.0861966129963614,0.109579901351448,-0.270569902585449,0.313471356051,-0.00161394715172723
"Dubuque, IA",-2.66196886292757,-0.507915736007768,0.75567564618544,0.144103526338161,1.29682378345731,0.45155083928415,0.0627922595301421,-0.0782919058361809,-0.116262026995951,-0.0395992181460819,-0.929597605215545,0.652756706010654,-0.211167457934657,-0.217222828809092,-0.570130984941611,0.0179203040758709,-0.0596009999521177
"Duluth, MN-WI",-1.18909436937108,-0.633497613889001,-0.651979663186968,0.520733580892552,0.151629401590037,1.07141435860258,0.392389284435878,-0.544398889082317,-0.334231095387206,-0.278868658213421,-0.544850130269477,-0.398692925985996,-0.115705720398461,0.463635189797564,-0.148363465058596,0.36976168671427,-0.214673740400543
"Duncan, OK",0.103307629821275,0.136486574257325,-1.28557515165598,0.548433847858173,0.0263388698308174,0.09892192071931,0.198220415813286,0.454040667079578,0.0792340059791458,0.298774695944628,0.785888217750734,0.562851248606505,-1.36416260017363,-0.850256136200766,-0.25965551856357,-0.0791561427342286,0.719902167858307
"Dunn, NC",0.543534111030182,-0.0561731312438404,-0.181364159256137,-0.576105134885311,-1.35122890631653,0.85265433206807,-0.602648354476178,0.487107347684166,0.770707942507474,-0.0861677195560936,-0.727891848514056,0.134602397009287,-0.432408227599248,-0.275607683646303,-0.307688797783718,-0.221745612723776,-0.309055696866205
"Durango, CO",-1.92609832716339,-2.92762491648392,-2.11757020582669,0.748128746619874,-0.77496829095959,-0.980331843646968,0.535127183462476,-0.224864965831972,-0.45148836060311,-0.90693267270629,0.492047524933944,-0.940223150794317,-0.330415242001892,-0.418655105693356,-0.107182415294733,-0.344883096303698,-0.279188216561998
"Durant, OK",0.669858351965086,0.661451737797492,-0.480501095786589,1.07358005236562,-0.795372323366399,-0.166903645965987,0.274619082807745,0.13385454657145,-0.422108717830612,-0.738375153958075,0.0831495544476001,0.348694229831576,0.319047789426598,0.0997108093647799,0.1967988236303,-0.558169742115068,0.232571524156865
"Durham-Chapel Hill, NC",0.514217749868725,-2.80864752918342,0.912655337304928,0.389519493064413,0.48493632385042,-0.285110140443949,-0.121487415666355,0.195280589714689,-1.02805278079897,0.080305813072966,-0.690952092008493,-0.29400211569156,-0.369768145087555,-0.155778503788175,0.855243700123554,-0.599258757518295,-0.28792892102292
"Dyersburg, TN",1.03071598448479,1.3900779182726,1.02059128090969,0.0127890557212708,0.557629163073955,-0.974835961571652,-0.84158335462568,1.23438511659685,-0.558416674321374,1.26745474382427,-1.43196743749808,-1.03265654410208,-0.349425230520821,0.144698233805762,0.550291322055724,0.78408792151673,0.0545017019932843
"Eagle Pass, TX",2.5614486596123,0.0274534309501659,-1.1854109613515,-1.1500453327999,-4.02443875129491,-0.96374253561198,-1.58084898785103,-0.126444792809717,-0.0176390581859818,1.04052801802981,0.771024934169672,2.37841843848894,2.26455624886793,-1.15584803689158,0.335634343694884,0.549858969255599,-0.11606145666181
"Easton, MD",-0.429134812382418,-1.76781375317631,0.413132296466614,-0.59516314526466,1.26400112220189,0.0137439189329957,-0.167016974892062,-2.11353546978148,-0.565811693795604,0.207553923992635,1.08812936697092,-0.64003292113196,0.658284726457892,-1.32912641277999,1.86209557912232,0.428022012001707,0.720052867709934
"East Stroudsburg, PA",-1.679210706801,-0.637008877339066,-0.991218603280367,-0.924133601669602,-0.968007397538852,-0.644211128479284,-1.06246464495502,-1.57631237390757,0.303166276094561,0.395084474501641,0.384530270121113,-0.361074269473174,1.21346434348453,0.691711077975903,-1.31584912901482,-0.535171085810854,0.32826868479969
"Eau Claire, WI",-2.29846806031267,-0.791797510617534,-0.270289867677295,0.552072673530832,0.530983151940054,1.38993522255009,0.0291203848904708,0.0826378828770809,0.241042035336957,-0.151093425817482,-0.431917516710741,0.42510955363623,-0.00386256468764136,0.346508813307621,-0.4596563222308,0.152889689371864,-0.0696895557731108
"Edwards, CO",-2.55126239952826,-2.39681880116326,-0.959887166459362,-0.95682256029688,-0.0502543957173454,0.231804185017767,0.749421387524016,-1.87617555348268,-1.14096984737072,-0.943881118675898,-0.0616285466424414,-0.406630788832326,0.346376650609542,1.52828150073637,0.697272536703814,-0.895594452139667,-0.49700937048442
"Effingham, IL",-3.0132318337837,1.33475220630061,-0.403887403836181,1.09942360491681,1.59687514799001,-0.103039912899657,0.216681616628612,-1.07190828369978,0.125982098781289,0.1488707029528,0.181524414454343,-0.160719109001071,0.166101290231637,-0.282556657515269,0.26166276713741,0.605676802767993,0.0460081568607693
"El Campo, TX",1.00158555696345,1.31008811158379,-1.168272170062,0.60241638793437,2.05632321889574,-0.0178222602592176,2.77814104105968,-0.224575759691735,-0.982840946457569,0.618620202465089,0.599563953956517,0.726916033682812,0.420980492110051,-0.337685913162188,0.210780823229208,0.117895752218608,0.625029018239087
"El Centro, CA",5.02323056142921,-1.10548484900032,-0.170323411303797,-3.83297351384231,-0.519705762367462,0.171514364415174,0.285007087828012,-0.961032859085241,2.39497433540373,-1.64920389430953,0.648212662738281,0.87728471184285,0.576714247217449,-0.291662089419926,0.628039746999025,-0.101672851038309,-0.0264427869053561
"El Dorado, AR",2.46838142538822,1.5342715633542,-0.940014852080728,1.13952722455551,2.20320134102463,-0.987682958113213,-1.5038543711677,-2.49979013158158,0.311662975370703,0.621407211226084,0.169027415349119,-1.17772003197985,0.154431937677908,0.69383949837964,0.244571646912351,-0.78363904104609,0.31046579265255
"Elizabeth City, NC",0.930117660921461,-0.0685970149117005,-0.118714931114129,-0.960909908845677,-0.643585792846469,0.742420572430976,-0.00131540435039132,-0.144523353359443,-0.0684250823478907,0.586362121323394,0.0904323561031834,0.515979160463022,-0.0633908743667304,0.207074966499711,-0.732782432476261,-1.00502044238422,0.390975240163251
"Elizabethtown-Fort Knox, KY",-0.664038721815706,0.211379858083285,0.0283352842676478,0.372610506727564,-2.1821748121514,-1.23370423657898,-0.473935108702451,0.0508937711237191,1.6850816128581,-0.133221281811879,-0.817812873858099,0.636288728871555,-0.587655129763631,-0.387486574366492,0.475735070028869,0.0701009523653924,0.119052271799964
"Elk City, OK",-0.133816991828921,0.574864049591704,-3.04445483551089,-0.128106417051107,1.09288156458106,0.949142489765972,-0.0956421776603227,0.743347803463429,0.41905504899458,0.351204941915282,1.85911706593259,-0.0728664894810259,-2.29776991007649,-1.15684525894471,0.762487988066589,-0.364183641623052,0.315275681552531
"Elkhart-Goshen, IN",-2.3233590160692,1.47460546395493,0.949594410138726,-1.0272292534238,1.11525194154485,-1.01451214142247,0.330522780207436,0.0685252089568272,0.352877122173343,0.346266232954573,0.611703427385103,0.255668858273317,-0.0825002206257628,1.19434518021394,-0.708887924354423,-0.00921677659517474,-0.173136803265937
"Elkins, WV",1.13926254028017,2.21786905738405,-0.543860569099972,0.428117820228123,0.861652760405882,-1.0082263180937,0.508126638672151,-0.599737315096605,-1.94544003419277,-0.637773773535465,0.159863955135732,-0.735480119532768,0.0889271581033089,0.295438209594439,1.12048980537467,0.780665240348709,0.215923795553953
"Elko, NV",-1.21901068315699,1.41297687995987,-3.51892667004959,1.54096552094406,-0.707042477255769,-0.341924074717943,2.07099330541993,0.26863984104986,0.665397453060099,-0.708110464403275,-0.278767414092065,-1.88834066849746,0.927841158443287,0.89651797460702,0.933986698402666,0.414088897403827,-0.383223598545922
"Ellensburg, WA",0.0969023455699589,-3.34561045187797,0.233276735307043,2.08494143934275,-1.33594332978433,-0.236880275606734,-1.35714179111219,-0.23553363875708,0.854883885279513,-0.436686676481442,-0.19476131494076,0.977407712027269,-0.108037995458612,1.4078115112164,-0.560317555121371,-0.130535521643118,0.0812231649628528
"Elmira, NY",-0.584643216709129,0.62395184269309,0.557480185468386,-0.629988150271787,-0.242568309689882,1.4591910855325,-0.632851705759213,0.0658752837445991,-1.07909640229641,-0.435446700344575,-0.355696776943036,-0.0475968648156768,-0.444558354860386,0.329010509602061,0.367699082339228,-0.228166494227253,-0.285629054224304
"El Paso, TX",1.79031370296682,-1.78993794581507,-3.88131107081865,-1.99659936513145,-0.321507511972513,-0.716586624225439,0.342385082336161,1.26410792462294,-0.640941217765317,-0.39818994558001,2.18100074439188,1.47539971938615,-0.704960275800967,0.348796707565901,0.586380453056995,0.365738279811464,-1.03619653235924
"Emporia, KS",-0.794454894921451,-0.769410265342668,0.388842987509868,2.6986216659629,0.0218896480489859,-0.471009075211535,-0.805894175411075,-0.695949244541739,1.05918469555068,0.624896337545829,0.137524862026057,0.423237787370008,-0.0184738175439035,0.232494195089281,0.358096486559449,0.739953704576562,0.0631744511186746
"Enid, OK",-1.44525913406277,-0.21269544099523,-1.60442925060923,0.653482580184493,1.03467746683031,-0.907546322236849,-0.996532180804465,0.449693053857576,0.904458954441049,1.06766669730142,0.657764006990556,0.280069354235916,-0.957528558983657,-0.2264798133368,-0.301599267354668,-0.049746919256052,0.0064613351065614
